Latitude,Longitude,Distrito,Concelho,temp_12h,rh_12h,ws_12h,pr_dia,FFMC,ISI,DMC,DC,BUI,FWI,DSR,mes_sin,dia_sin,mes_cos,dia_cos,incendio
39.0486099995507,-8.95,Lisboa,Azambuja,0.44665012406947885,0.6195652173913043,0.32815533980582523,0.0042796005706134095,0.621631942467885,0.05443534186487648,0.4361846294512384,0.7364700337758228,0.4749994130399054,0.13996461007661476,0.03313323083892422,0.866025,0.485302,-0.5,-0.874347,0
41.0444729995728,-7.88089699957106,Viseu,Lamego,0.35980148883374685,0.4891304347826087,0.19805825242718444,0.0,0.633619381036413,0.04026211543085589,0.40633826962953284,0.6626345141779907,0.4419731250538046,0.09868587954741488,0.01844600695590798,1.0,-0.571268,0.0,0.820763,1
41.5469979996151,-7.69231799973382,Vila Real,Vila Pouca de Aguiar,0.15136476426799006,0.5543478260869565,0.03495145631067961,0.0,0.6210532058215216,0.02218217411051498,0.3366368965010531,0.6032519047993088,0.3764135955610164,0.03796171799685422,0.0039704340815274524,0.5,0.394356,0.866025,0.918958,0
41.5482379998101,-6.66279200024075,Bragança,Vimioso,0.3225806451612903,0.5543478260869565,0.11262135922330097,0.0,0.621631942467885,0.028575973885608674,0.38567603311182586,0.6520304767889404,0.4228930089139672,0.06324204678065858,0.008895073568502197,1.0,0.299363,0.0,-0.954139,1
41.4036580000983,-8.46242799970839,Braga,Vila Nova de Famalicão,0.521091811414392,0.3804347826086957,0.31650485436893205,0.0,0.689939469839282,0.0820021519113393,0.47807239538263097,0.7085853428638756,0.5089178803697066,0.21132477548328177,0.06682464883449069,1.0,-0.571268,0.0,0.820763,1
38.7652799998389,-9.21194000032213,Lisboa,Amadora,0.7419354838709677,0.42391304347826086,0.13980582524271845,0.0,0.7084044894783782,0.05622900611327408,0.6153362613679038,0.9285994815803944,0.6433317420192992,0.1657396367141915,0.04412899313692142,-0.5,-0.299363,-0.866025,-0.954139,0
41.118133000003,-8.1626369995541,Porto,Marco de Canaveses,0.6774193548387096,0.2608695652173913,0.3145631067961165,0.0,0.7634508832849471,0.13046387533486994,0.6243734386990383,0.8827272013196135,0.649725693982485,0.3430919884316809,0.15417444079172007,-0.866025,-0.299363,-0.5,-0.954139,1
40.9287849998474,-8.50516700002882,Aveiro,Santa Maria da Feira,0.6972704714640198,0.5434782608695652,0.18640776699029127,0.0,0.6622763325174097,0.04719024985002197,0.5377814423563604,0.9158746367135339,0.5942853565195614,0.13484321883403522,0.031112213942199415,-0.5,-0.998717,-0.866025,-0.050649,0
40.0413140000237,-7.52146700011359,Castelo Branco,Castelo Branco,0.7320099255583126,0.2608695652173913,0.18058252427184468,0.0,0.7699830174000494,0.09426027440512767,0.6495828367103694,0.8982797894902207,0.673391924994326,0.2667499619463189,0.09975091049487106,-0.866025,0.571268,-0.5,0.820763,1
39.5828850004408,-8.3084069999059,Santarém,Tomar,0.7344913151364764,0.34782608695652173,0.20388349514563106,0.0,0.737184778277452,0.0814338141535532,0.652007445262625,0.9264786741025842,0.6767415106004993,0.23610406413313714,0.08083825423273765,-0.5,0.394356,-0.866025,0.918958,0
